time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,units,City
2016-08-07,23.6,22.2,,2.0,,,,,,,,Pune
2016-08-07,26.2,22.5,,,,,,,,,,Solapur
2016-08-08,26.6,,,,,,,,,,,Aurangabad
2016-08-08,25.2,21.4,,7.9,,,,,,,,Kolhapur
2016-08-08,28.3,25.5,30.6,3.0,,239.0,67.32,,10.058,,,Mumbai
2016-08-08,27.2,23.2,31.0,,,,34.56,,,,,Nagpur
2016-08-08,23.7,21.9,,8.9,,,,,,,,Pune
2016-08-08,27.3,21.7,,,,,,,,,,Solapur
2016-08-09,26.5,,,,,,,,,,,Aurangabad
2016-08-09,25.4,21.7,,2.0,,,,,,,,Kolhapur
2016-08-09,28.2,26.0,30.6,2.0,,238.0,66.60000000000001,,10.057,,,Mumbai
2016-08-09,27.4,24.1,31.0,,,248.0,40.32,,,,,Nagpur
2016-08-09,24.5,21.7,,4.1,,,,,,,,Pune
2016-08-09,25.7,21.7,,,,,,,,,,Solapur
2016-08-10,24.9,,,,,,,,,,,Aurangabad
2016-08-10,24.7,21.6,,3.0,,,,,,,,Kolhapur
2016-08-10,28.2,24.9,30.0,10.9,,242.0,70.2,,10.062000000000001,,,Mumbai
2016-08-10,27.3,25.0,30.0,,,265.0,36.36,,,,,Nagpur
2016-08-10,23.2,21.0,,7.9,,,,,,,,Pune
2016-08-10,27.3,21.7,,,,,,,,,,Solapur
2016-08-11,25.9,,,,,,,,,,,Aurangabad
2016-08-11,23.8,21.4,,9.9,,,,,,,,Kolhapur
2016-08-11,27.8,24.9,30.4,4.1,,237.0,59.04,,10.077,,,Mumbai
2016-08-11,27.7,26.0,32.0,,,283.0,36.72,,,,,Nagpur
2016-08-11,24.3,,,7.9,,,,,,,,Pune
2016-08-11,27.1,21.9,,,,,,,,,,Solapur
2016-08-12,27.3,,,,,,,,,,,Aurangabad
2016-08-12,24.6,21.5,,7.9,,,,,,,,Kolhapur
2016-08-12,28.1,25.1,30.4,3.0,,250.0,57.6,,,,,Mumbai
2016-08-12,27.6,24.0,31.2,,,,,,,,,Nagpur
2016-08-12,24.3,21.5,,2.0,,,,,,,,Pune
2016-08-12,27.3,22.2,,,,,,,,,,Solapur
2016-08-13,26.1,,,,,,,,,,,Aurangabad
2016-08-13,24.8,21.6,,3.0,,,,,,,,Kolhapur
2016-08-13,28.5,25.9,30.6,1.0,,259.0,57.96000000000001,,10.071,,,Mumbai
2016-08-13,27.8,25.0,30.0,,,,,,,,,Nagpur
2016-08-13,24.6,22.3,,0.0,,,,,,,,Pune
2016-08-13,25.6,21.7,,,,,,,,,,Solapur
2016-08-14,26.2,,,,,,,,,,,Aurangabad
2016-08-14,24.3,21.2,,1.0,,,,,,,,Kolhapur
2016-08-14,28.2,25.8,29.8,0.0,,248.0,70.92,,10.068,,,Mumbai
2016-08-14,27.2,24.6,31.0,,,290.0,47.88,,,,,Nagpur
2016-08-14,24.3,21.9,,0.0,,,,,,,,Pune
2016-08-14,26.4,20.9,,,,,,,,,,Solapur
2016-08-15,26.2,,,,,,,,,,,Aurangabad
2016-08-15,24.7,21.2,,3.0,,,,,,,,Kolhapur
2016-08-15,28.5,26.0,30.6,3.0,,252.0,67.32,,10.067,,,Mumbai
2016-08-15,28.0,25.2,30.0,,,298.0,39.24,,,,,Nagpur
2016-08-15,24.3,22.0,,0.0,,,,,,,,Pune
2016-08-15,26.8,21.1,,,,,,,,,,Solapur
2016-08-16,26.5,,,,,,,,,,,Aurangabad
2016-08-16,25.2,21.1,,6.1,,,,,,,,Kolhapur
2016-08-16,28.6,26.2,30.6,2.0,,248.0,61.56000000000001,,,,,Mumbai
2016-08-16,28.2,25.0,32.0,,,288.0,56.16,,,,,Nagpur
2016-08-16,25.1,22.0,,0.0,,,,,,,,Pune
2016-08-16,27.6,21.2,,,,,,,,,,Solapur
2016-08-17,26.4,,,,,,,,,,,Aurangabad
2016-08-17,25.7,21.6,,0.3,,,,,,,,Kolhapur
2016-08-17,28.3,26.0,31.2,0.0,,245.0,56.519999999999996,,10.049,,,Mumbai
2016-08-17,27.6,23.1,31.0,,,279.0,44.28,,,,,Nagpur
2016-08-17,24.9,22.1,,0.0,,,,,,,,Pune
2016-08-17,27.3,21.2,,,,,,,,,,Solapur
2016-08-18,26.9,,,,,,,,,,,Aurangabad
2016-08-18,24.8,21.7,,0.3,,,,,,,,Kolhapur
2016-08-18,28.5,24.4,31.0,8.9,,251.0,52.92,,10.048,,,Mumbai
2016-08-18,28.4,24.6,33.0,,,280.0,46.440000000000005,,,,,Nagpur
2016-08-18,24.6,21.6,,0.0,,,,,,,,Pune
2016-08-18,27.1,21.6,,,,,,,,,,Solapur
2016-08-19,25.4,,,,,,,,,,,Aurangabad
2016-08-19,26.5,21.0,,5.1,,,,,,,,Kolhapur
2016-08-19,28.3,25.7,31.0,0.0,,254.0,54.0,,,,,Mumbai
2016-08-19,28.0,24.0,32.0,,,262.0,43.56,,,,,Nagpur
2016-08-19,24.9,21.5,,0.0,,,,,,,,Pune
2016-08-19,27.8,21.3,,,,,,,,,,Solapur
2016-08-20,26.0,21.6,,,,,,,,,,Aurangabad
2016-08-20,25.7,21.5,,0.5,,,,,,,,Kolhapur
2016-08-20,28.6,25.4,30.2,1.0,,241.0,50.4,,10.051,,,Mumbai
2016-08-20,26.0,23.2,28.0,,,,33.480000000000004,,,,,Nagpur
2016-08-20,25.3,21.5,,0.0,,,,,,,,Pune
2016-08-20,27.4,20.7,,,,,,,,,,Solapur
2016-08-21,26.2,,,,,,,,,,,Aurangabad
2016-08-21,24.5,22.0,,0.0,,,,,,,,Kolhapur
2016-08-21,28.6,25.8,30.6,5.1,,249.0,50.76,,10.052999999999999,,,Mumbai
2016-08-21,28.1,24.0,32.0,,,,,,,,,Nagpur
2016-08-21,25.1,21.8,,0.0,,,,,,,,Pune
2016-08-21,26.6,21.2,,,,,,,,,,Solapur
2016-08-22,26.8,,,,,,,,,,,Aurangabad
2016-08-22,24.2,21.0,,7.9,,,,,,,,Kolhapur
2016-08-22,27.8,27.0,30.2,2.0,,261.0,50.76,,10.061,,,Mumbai
2016-08-22,28.2,23.6,32.0,,,276.0,26.64,,,,,Nagpur
2016-08-22,24.0,21.5,,0.5,,,,,,,,Pune
2016-08-22,27.4,21.3,,,,,,,,,,Solapur
2016-08-23,26.1,,,,,,,,,,,Aurangabad
2016-08-23,24.4,21.1,,7.9,,,,,,,,Kolhapur
2016-08-23,27.2,23.8,29.0,8.9,,263.0,46.080000000000005,,,,,Mumbai
2016-08-23,28.2,25.0,32.0,,,,24.12,,,,,Nagpur
2016-08-23,23.8,21.4,,2.0,,,,,,,,Pune
2016-08-23,27.5,22.5,,,,,,,,,,Solapur
2016-08-24,27.0,,,,,,,,,,,Aurangabad
2016-08-24,24.6,20.9,,7.1,,,,,,,,Kolhapur
2016-08-24,28.1,24.7,30.6,10.9,,264.0,50.76,,,,,Mumbai
2016-08-24,29.3,25.0,33.0,,,,27.0,,,,,Nagpur
2016-08-24,24.0,21.4,,7.1,,,,,,,,Pune
2016-08-24,27.7,21.6,,6.1,,,,,,,,Solapur
2016-08-25,26.9,,,,,,,,,,,Aurangabad
2016-08-25,25.7,21.9,,2.0,,,,,,,,Kolhapur
2016-08-25,28.3,24.8,31.8,5.1,,254.0,53.28,,,,,Mumbai
2016-08-25,29.8,,,,,,,,,,,Nagpur
2016-08-25,23.8,22.0,,3.0,,,,,,,,Pune
2016-08-25,28.0,22.8,,5.1,,,,,,,,Solapur
2016-08-26,28.4,,,,,,,,,,,Aurangabad
2016-08-26,26.1,21.1,,1.0,,,,,,,,Kolhapur
2016-08-26,26.3,24.4,28.0,1.0,,248.0,28.08,,10.066,,,Mumbai
2016-08-26,28.5,25.5,33.0,,,,16.92,,,,,Nagpur
2016-08-26,24.4,21.1,,0.0,,,,,,,,Pune
2016-08-26,28.0,22.3,,0.8,,,,,,,,Solapur
2016-08-27,26.2,,,,,,,,,,,Aurangabad
2016-08-27,24.3,21.3,,0.3,,,,,,,,Kolhapur
2016-08-27,25.7,24.0,27.0,56.9,,195.0,28.08,,10.065,,,Mumbai
2016-08-27,28.7,26.0,33.0,,,,13.32,,,,,Nagpur
2016-08-27,23.9,21.5,,0.5,,,,,,,,Pune
2016-08-27,27.6,23.3,,0.0,,,,,,,,Solapur
2016-08-28,28.2,22.7,,,,,,,,,,Aurangabad
2016-08-28,24.2,21.5,,0.0,,,,,,,,Kolhapur
2016-08-28,26.8,23.7,28.0,52.1,,202.0,41.04,,10.064,,,Mumbai
2016-08-28,30.2,25.2,34.0,,,,15.120000000000001,,,,,Nagpur
2016-08-28,24.6,22.0,,0.0,,,,,,,,Pune
2016-08-28,27.6,22.7,,1.0,,,,,,,,Solapur
2016-08-29,27.5,,,,,,,,,,,Aurangabad
2016-08-29,24.8,21.5,,0.5,,,,,,,,Kolhapur
2016-08-29,27.9,25.0,30.8,40.9,,246.0,42.84,,10.062000000000001,,,Mumbai
2016-08-29,30.0,25.6,34.0,,,,13.68,,,,,Nagpur
2016-08-29,24.7,22.3,,0.3,,,,,,,,Pune
2016-08-29,28.1,23.6,,0.0,,,,,,,,Solapur
2016-08-30,27.2,,,,,,,,,,,Aurangabad
2016-08-30,,,,,,,,,,,,Kolhapur
2016-08-30,27.9,25.5,29.8,2.0,,247.0,42.84,,10.054,,,Mumbai
2016-08-30,28.6,25.0,35.0,,,,18.36,,,,,Nagpur
2016-08-30,24.9,22.3,,0.0,,,,,,,,Pune
2016-08-30,27.3,23.5,,0.0,,,,,,,,Solapur
2016-08-31,25.9,,,,,,,,,,,Aurangabad
2016-08-31,,,,,,,,,,,,Kolhapur
2016-08-31,28.2,25.0,30.8,2.0,,240.0,42.84,,10.058,,,Mumbai
2016-08-31,27.2,23.0,31.0,35.1,,311.0,17.28,,,,,Nagpur
2016-08-31,24.9,22.1,,0.0,,,,,,,,Pune
2016-08-31,26.7,22.7,,0.5,,,,,,,,Solapur
2016-09-01,26.0,21.9,,,,,,,,,,Aurangabad
2016-09-01,,,,,,,,,,,,Kolhapur
2016-09-01,28.2,25.4,,0.5,,,,,,,,Mumbai
2016-09-01,26.3,23.0,30.0,0.0,,269.0,20.16,,10.052,,,Nagpur
2016-09-01,24.2,21.9,,,,,,,,,,Pune
2016-09-01,27.2,22.8,,0.8,,,,,,,,Solapur
2016-09-02,25.2,22.1,,,,,,,,,,Aurangabad
2016-09-02,25.4,21.5,,0.8,,,,,,,,Kolhapur
2016-09-02,27.2,25.2,30.0,4.1,,233.0,43.92,,,,,Mumbai
2016-09-02,28.3,23.6,32.0,,,,26.64,,,,,Nagpur
2016-09-02,23.9,21.4,,,,,,,,,,Pune
2016-09-02,27.1,21.7,,0.8,,,,,,,,Solapur
2016-09-03,25.5,,,,,,,,,,,Aurangabad
2016-09-03,23.8,20.7,,0.0,,,,,,,,Kolhapur
2016-09-03,27.4,23.6,30.2,22.1,,228.0,37.800000000000004,,10.076,,,Mumbai
2016-09-03,28.9,24.5,33.0,,,282.0,34.2,,,,,Nagpur
2016-09-03,24.2,20.7,,0.0,,,,,,,,Pune
2016-09-03,26.4,20.8,,0.0,,,,,,,,Solapur
2016-09-04,25.8,,,,,,,,,,,Aurangabad
2016-09-04,25.7,20.6,,1.0,,,,,,,,Kolhapur
2016-09-04,28.4,23.9,31.2,1.0,,242.0,50.76,,10.097999999999999,,,Mumbai
2016-09-04,28.5,24.5,32.0,,,297.0,34.2,,,,,Nagpur
2016-09-04,23.9,19.9,,1.0,,,,,,,,Pune
2016-09-04,26.9,21.9,,1.0,,,,,,,,Solapur
2016-09-05,25.0,,,,,,,,,,,Aurangabad
2016-09-05,26.0,20.5,,0.0,,,,,,,,Kolhapur
2016-09-05,28.4,25.2,31.2,0.0,,247.0,51.84,,10.106,,,Mumbai
2016-09-05,28.0,23.5,33.0,,,298.0,44.28,,,,,Nagpur
2016-09-05,24.2,19.9,,0.0,,,,,,,,Pune
2016-09-05,27.8,20.6,,0.0,,,,,,,,Solapur
2016-09-06,25.6,20.6,,,,,,,,,,Aurangabad
2016-09-06,25.1,20.3,,,,,,,,,,Kolhapur
2016-09-06,28.4,25.2,31.2,,,250.0,44.28,,10.106,,,Mumbai
2016-09-06,27.9,21.7,33.0,,,305.0,45.36,,,,,Nagpur
2016-09-06,24.3,,,0.0,,,,,,,,Pune
2016-09-06,27.6,20.8,,,,,,,,,,Solapur
2016-09-07,25.3,20.9,,,,,,,,,,Aurangabad
2016-09-07,25.9,20.4,,,,,,,,,,Kolhapur
2016-09-07,27.6,25.4,30.6,0.3,,244.0,48.24,,10.096,,,Mumbai
2016-09-07,28.1,24.0,32.0,,,297.0,38.16,,,,,Nagpur
2016-09-07,25.2,19.8,,,,,,,,,,Pune
2016-09-07,27.9,20.7,,,,,,,,,,Solapur
2016-09-08,23.9,,,,,,,,,,,Aurangabad
2016-09-08,26.3,20.2,,,,,,,,,,Kolhapur
2016-09-08,27.9,24.0,31.4,5.1,,236.0,36.72,,,,,Mumbai
2016-09-08,29.2,24.0,33.0,,,316.0,30.240000000000002,,,,,Nagpur
2016-09-08,23.8,19.5,,0.0,,,,,,,,Pune
2016-09-08,27.9,22.0,,,,,,,,,,Solapur
2016-09-09,27.4,,,,,,,,,,,Aurangabad
2016-09-09,26.8,20.3,,,,,,,,,,Kolhapur
2016-09-09,27.2,24.0,31.8,0.0,,121.0,38.519999999999996,,10.107000000000001,,,Mumbai
2016-09-09,29.1,27.0,32.0,,,317.0,46.440000000000005,,,,,Nagpur
2016-09-09,24.6,20.3,,0.0,,,,,,,,Pune
2016-09-09,28.2,21.8,,,,,,,,,,Solapur
2016-09-10,27.2,22.3,,,,,,,,,,Aurangabad
2016-09-10,26.4,21.0,,,,,,,,,,Kolhapur
2016-09-10,27.8,22.6,30.8,26.9,,224.0,38.16,,10.099,,,Mumbai
2016-09-10,28.9,24.6,33.0,,,327.0,38.16,,,,,Nagpur
2016-09-10,23.9,19.9,,,,,,,,,,Pune
2016-09-10,27.5,22.9,,,,,,,,,,Solapur
2016-09-11,27.1,,,,,,,,,,,Aurangabad
2016-09-11,26.6,21.0,,,,,,,,,,Kolhapur
2016-09-11,27.8,24.2,30.8,0.8,,249.0,39.24,,10.086,,,Mumbai
2016-09-11,27.3,25.0,29.0,,,,,,,,,Nagpur
2016-09-11,24.1,20.1,,,,,,,,,,Pune
2016-09-11,26.5,20.7,,3.0,,,,,,,,Solapur
2016-09-12,25.7,,,,,,,,,,,Aurangabad
2016-09-12,,,,,,,,,,,,Kolhapur
2016-09-12,28.3,23.4,31.4,7.9,,183.0,36.36,,10.08,,,Mumbai
2016-09-12,28.1,25.0,32.0,,,330.0,22.68,,,,,Nagpur
2016-09-12,25.3,21.4,,,,,,,,,,Pune
2016-09-12,26.9,22.3,,0.0,,,,,,,,Solapur
2016-09-13,27.0,,,,,,,,,,,Aurangabad
2016-09-13,26.4,20.9,,,,,,,,,,Kolhapur
2016-09-13,28.0,23.6,30.0,0.0,,135.0,33.84,,10.084,,,Mumbai
2016-09-13,26.3,22.9,32.0,,,,16.2,,,,,Nagpur
2016-09-13,25.0,20.7,,,,,,,,,,Pune
2016-09-13,25.0,23.2,,0.3,,,,,,,,Solapur
2016-09-14,27.4,,,,,,,,,,,Aurangabad
2016-09-14,24.0,21.8,,1.0,,,,,,,,Kolhapur
2016-09-14,28.9,23.9,31.0,6.1,,258.0,33.12,,10.081,,,Mumbai
2016-09-14,28.8,23.6,32.0,,,,19.44,,,,,Nagpur
2016-09-14,24.6,22.3,,0.0,,,,,,,,Pune
2016-09-14,22.6,20.6,,23.9,,,,,,,,Solapur
2016-09-15,26.0,,,,,,,,,,,Aurangabad
2016-09-15,,,,,,,,,,,,Kolhapur
2016-09-15,26.2,25.0,29.0,2.0,,244.0,40.68000000000001,,10.067,,,Mumbai
2016-09-15,29.1,25.0,32.0,,,,,,,,,Nagpur
2016-09-15,23.3,21.9,,4.1,,,,,,,,Pune
2016-09-15,23.9,20.5,,37.1,,,,,,,,Solapur
2016-09-16,25.5,,30.1,,,,,,,,,Aurangabad
2016-09-16,24.6,21.4,,0.3,,,,,,,,Kolhapur
2016-09-16,26.9,23.4,28.0,81.0,,335.0,32.04,,10.05,,,Mumbai
2016-09-16,29.2,25.2,33.0,,,,14.76,,,,,Nagpur
2016-09-16,23.9,,,3.0,,,,,,,,Pune
2016-09-16,24.1,21.3,,29.0,,,,,,,,Solapur
2016-09-17,24.6,22.5,,,,,,,,,,Aurangabad
2016-09-17,22.9,20.9,,17.0,,,,,,,,Kolhapur
2016-09-17,26.7,23.0,29.0,50.0,,256.0,41.4,,,,,Mumbai
2016-09-17,28.9,25.5,33.0,,,,5.760000000000001,,,,,Nagpur
2016-09-17,23.4,21.5,,9.9,,,,,,,,Pune
2016-09-17,25.4,21.6,,25.9,,,,,,,,Solapur
2016-09-18,25.3,,,,,,,,,,,Aurangabad
2016-09-18,23.3,20.7,,5.1,,,,,,,,Kolhapur
2016-09-18,26.3,23.6,27.0,56.9,,261.0,52.2,,10.054,,,Mumbai
2016-09-18,28.2,25.6,31.0,,,,,,,,,Nagpur
2016-09-18,23.8,21.9,,17.0,,,,,,,,Pune
2016-09-18,25.9,20.7,,0.0,,,,,,,,Solapur
2016-09-19,25.8,,,,,,,,,,,Aurangabad
2016-09-19,24.2,20.6,,5.1,,,,,,,,Kolhapur
2016-09-19,26.6,23.0,29.0,35.1,,269.0,43.92,,10.081,,,Mumbai
2016-09-19,28.4,24.6,33.0,,,,17.64,,,,,Nagpur
2016-09-19,23.6,21.4,,3.0,,,,,,,,Pune
2016-09-19,25.6,21.2,,,,,,,,,,Solapur
2016-09-20,25.4,,,,,,,,,,,Aurangabad
2016-09-20,23.8,20.6,,1.0,,,,,,,,Kolhapur
2016-09-20,25.2,23.0,28.0,23.1,,254.0,37.440000000000005,,10.082,,,Mumbai
2016-09-20,28.6,24.2,35.0,,,,15.840000000000002,,,,,Nagpur
2016-09-20,22.5,21.4,,0.3,,,,,,,,Pune
2016-09-20,24.9,21.4,,,,,,,,,,Solapur
2016-09-21,26.7,,,,,,,,,,,Aurangabad
2016-09-21,23.6,21.1,,1.0,,,,,,,,Kolhapur
2016-09-21,25.9,22.0,27.0,143.0,,294.0,38.519999999999996,,10.08,,,Mumbai
2016-09-21,28.9,25.6,33.0,,,,12.6,,10.067,,,Nagpur
2016-09-21,23.7,20.6,,3.0,,,,,,,,Pune
2016-09-21,24.9,20.8,,5.1,,,,,,,,Solapur
2016-09-22,27.1,,,,,,,,,,,Aurangabad
2016-09-22,23.3,20.2,,13.0,,,,,,,,Kolhapur
2016-09-22,27.1,22.8,29.0,103.9,,299.0,43.2,,10.078,,,Mumbai
2016-09-22,29.7,25.6,33.0,,,,,,,,,Nagpur
2016-09-22,24.3,21.7,,4.1,,,,,,,,Pune
2016-09-22,24.6,20.6,,6.1,,,,,,,,Solapur
2016-09-23,26.2,,,,,,,,,,,Aurangabad
2016-09-23,24.4,20.6,,0.0,,,,,,,,Kolhapur
2016-09-23,27.0,24.2,28.0,39.9,,317.0,43.56,,10.059,,,Mumbai
2016-09-23,29.3,25.2,33.0,,,33.0,19.8,,,,,Nagpur
2016-09-23,24.4,21.9,,2.0,,,,,,,,Pune
2016-09-23,24.3,20.6,,24.9,,,,,,,,Solapur
2016-09-24,23.9,,,,,,,,,,,Aurangabad
2016-09-24,,,,,,,,,,,,Kolhapur
2016-09-24,27.3,23.0,29.0,93.0,,312.0,39.6,,10.049,,,Mumbai
2016-09-24,28.3,25.5,32.0,,,43.0,20.16,,10.026,,,Nagpur
2016-09-24,24.4,22.0,,3.0,,,,,,,,Pune
2016-09-24,23.9,20.7,,30.0,,,,,,,,Solapur
2016-09-25,26.7,,,,,,,,,,,Aurangabad
2016-09-25,26.1,21.5,,1.0,,,,,,,,Kolhapur
2016-09-25,27.4,23.4,29.2,1.0,,309.0,37.440000000000005,,10.062999999999999,,,Mumbai
2016-09-25,26.8,25.2,30.0,,,,13.32,,,,,Nagpur
2016-09-25,25.2,22.6,,2.0,,,,,,,,Pune
2016-09-25,23.7,19.8,,27.9,,,,,,,,Solapur
2016-09-26,27.6,22.3,,,,,,,,,,Aurangabad
2016-09-26,26.6,21.8,,0.0,,,,,,,,Kolhapur
2016-09-26,28.7,24.8,31.0,7.1,,306.0,41.04,,10.083,,,Mumbai
2016-09-26,26.9,23.7,32.0,,,,13.32,,,,,Nagpur
2016-09-26,24.8,21.5,,0.0,,,,,,,,Pune
2016-09-26,25.4,21.0,,39.9,,,,,,,,Solapur
2016-09-27,27.9,23.3,,,,,,,,,,Aurangabad
2016-09-27,27.2,21.6,,,,,,,,,,Kolhapur
2016-09-27,28.1,25.2,29.4,0.0,,305.0,43.92,,10.092,,,Mumbai
2016-09-27,27.4,23.4,32.0,,,,11.879999999999999,,,,,Nagpur
2016-09-27,24.7,20.8,,,,,,,,,,Pune
2016-09-27,26.1,21.7,,8.9,,,,,,,,Solapur
2016-09-28,28.9,,,,,,,,,,,Aurangabad
2016-09-28,26.6,21.9,,,,,,,,,,Kolhapur
2016-09-28,28.3,24.4,30.0,2.0,,311.0,39.24,,,,,Mumbai
2016-09-28,28.8,24.0,39.0,,,,21.240000000000002,,10.058,,,Nagpur
2016-09-28,24.1,20.0,,,,,,,,,,Pune
2016-09-28,27.2,21.4,,2.0,,,,,,,,Solapur
2016-09-29,27.0,23.3,,,,,,,,,,Aurangabad
2016-09-29,26.4,21.1,,17.0,,,,,,,,Kolhapur
2016-09-29,28.3,24.4,31.0,0.0,,321.0,39.24,,10.081,,,Mumbai
2016-09-29,27.1,24.0,31.0,,,,20.16,,,,,Nagpur
2016-09-29,24.2,19.4,,,,,,,,,,Pune
2016-09-29,27.0,21.9,,0.0,,,,,,,,Solapur
2016-09-30,27.5,,,,,,,,,,,Aurangabad
2016-09-30,26.2,21.0,,3.0,,,,,,,,Kolhapur
2016-09-30,28.0,22.5,30.8,0.0,,310.0,35.64,,10.076,,,Mumbai
2016-09-30,27.0,24.2,31.0,,,0.0,19.44,,,,,Nagpur
2016-09-30,24.3,19.8,,,,,,,,,,Pune
2016-09-30,25.8,21.6,,,,,,,,,,Solapur
2016-10-01,25.2,,,,,,,,,,,Aurangabad
2016-10-01,25.4,20.0,,0.0,,,,,,,,Kolhapur
2016-10-01,26.3,24.5,28.0,4.1,,302.0,36.0,,10.074,,,Mumbai
2016-10-01,28.4,26.0,32.0,,,,22.68,,,,,Nagpur
2016-10-01,22.3,20.9,,,,,,,,,,Pune
2016-10-01,23.0,21.0,,10.9,,,,,,,,Solapur
2016-10-02,26.7,,,,,,,,,,,Aurangabad
2016-10-02,23.2,21.0,,,,,,,,,,Kolhapur
2016-10-02,25.1,23.0,26.2,9.9,,165.0,37.800000000000004,,10.083,,,Mumbai
2016-10-02,27.4,25.0,31.0,,,,15.120000000000001,,,,,Nagpur
2016-10-02,22.5,20.0,,,,,,,,,,Pune
2016-10-02,22.7,20.3,,50.0,,,,,,,,Solapur
2016-10-03,25.3,,,,,,,,,,,Aurangabad
2016-10-03,23.3,19.2,,3.0,,,,,,,,Kolhapur
2016-10-03,25.7,23.0,27.2,2.0,,150.0,33.12,,10.074,,,Mumbai
2016-10-03,27.6,24.6,31.0,,,,18.0,,,,,Nagpur
2016-10-03,23.5,20.9,,1.0,,,,,,,,Pune
2016-10-03,24.3,20.1,,7.1,,,,,,,,Solapur
2016-10-04,25.8,,,,,,,,,,,Aurangabad
2016-10-04,24.3,19.6,,0.3,,,,,,,,Kolhapur
2016-10-04,25.6,23.4,27.0,0.5,,186.0,35.28,,10.077,,,Mumbai
2016-10-04,28.8,23.5,33.0,,,,15.120000000000001,,,,,Nagpur
2016-10-04,23.3,21.0,,1.0,,,,,,,,Pune
2016-10-04,24.8,20.7,,0.5,,,,,,,,Solapur
2016-10-05,24.9,,,,,,,,,,,Aurangabad
2016-10-05,25.6,20.5,,0.0,,,,,,,,Kolhapur
2016-10-05,26.3,22.4,29.0,41.9,,210.0,37.800000000000004,,10.085,,,Mumbai
2016-10-05,27.0,25.0,31.0,,,,,,,,,Nagpur
2016-10-05,23.2,20.8,,0.0,,,,,,,,Pune
2016-10-05,25.3,20.8,,0.0,,,,,,,,Solapur
2016-10-06,24.9,,,,,,,,,,,Aurangabad
2016-10-06,25.8,19.3,,,,,,,,,,Kolhapur
2016-10-06,26.9,23.3,31.0,19.1,,191.0,41.76,,10.089,,,Mumbai
2016-10-06,28.2,23.0,34.0,,,,15.48,,10.078,,,Nagpur
2016-10-06,23.3,18.6,,0.8,,,,,,,,Pune
2016-10-06,26.4,20.6,,,,,,,,,,Solapur
2016-10-07,26.4,,,,,,,,,,,Aurangabad
2016-10-07,26.6,20.1,,,,,,,,,,Kolhapur
2016-10-07,27.7,24.0,31.0,2.0,,190.0,41.4,,10.088,,,Mumbai
2016-10-07,27.2,23.7,32.0,0.3,,,16.92,,,,,Nagpur
2016-10-07,24.9,19.4,,0.0,,,,,,,,Pune
2016-10-07,27.0,21.2,,,,,,,,,,Solapur
2016-10-08,27.2,,,,,,,,,,,Aurangabad
2016-10-08,26.6,21.1,,,,,,,,,,Kolhapur
2016-10-08,28.0,23.4,31.6,0.0,,175.0,41.76,,10.089,,,Mumbai
2016-10-08,27.0,25.0,32.0,0.0,,,,,,,,Nagpur
2016-10-08,25.0,19.9,,,,,,,,,,Pune
2016-10-08,27.3,21.9,,,,,,,,,,Solapur
2016-10-09,28.0,,,,,,,,,,,Aurangabad
2016-10-09,25.4,21.1,,,,,,,,,,Kolhapur
2016-10-09,28.2,23.6,31.0,,,192.0,35.64,,10.087,,,Mumbai
2016-10-09,28.1,23.0,33.0,,,,19.08,,,,,Nagpur
2016-10-09,25.2,19.6,,,,,,,,,,Pune
2016-10-09,27.2,22.2,,,,,,,,,,Solapur
2016-10-10,28.3,,,,,,,,,,,Aurangabad
2016-10-10,25.7,22.1,,,,,,,,,,Kolhapur
2016-10-10,28.7,24.8,31.2,,,273.0,31.319999999999997,,10.087,,,Mumbai
2016-10-10,27.1,23.0,35.0,,,,16.2,,,,,Nagpur
2016-10-10,25.2,21.2,,,,,,,,,,Pune
2016-10-10,27.7,21.7,,,,,,,,,,Solapur
2016-10-11,27.3,21.5,,,,,,,,,,Aurangabad
2016-10-11,26.2,21.2,,19.1,,,,,,,,Kolhapur
2016-10-11,28.5,24.0,31.6,,,348.0,35.64,,10.095,,,Mumbai
2016-10-11,27.7,20.3,35.0,,,328.0,25.56,,,,,Nagpur
2016-10-11,24.9,20.9,,,,,,,,,,Pune
2016-10-11,27.6,22.1,,1.0,,,,,,,,Solapur
2016-10-12,26.9,,,,,,,,,,,Aurangabad
2016-10-12,27.5,21.6,,2.0,,,,,,,,Kolhapur
2016-10-12,28.2,23.4,31.4,,,337.0,36.36,,10.094,,,Mumbai
2016-10-12,25.1,19.2,33.0,,,,,,,,,Nagpur
2016-10-12,24.9,19.5,,,,,,,,,,Pune
2016-10-12,27.4,21.9,,0.0,,,,,,,,Solapur
2016-10-13,26.7,,,,,,,,,,,Aurangabad
2016-10-13,28.4,22.1,,0.0,,,,,,,,Kolhapur
2016-10-13,28.2,22.6,34.0,,,356.0,39.96,,10.099,,,Mumbai
2016-10-13,23.6,16.2,33.0,,,,7.2,,,,,Nagpur
2016-10-13,25.3,19.6,,,,,,,,,,Pune
2016-10-13,27.4,19.8,,,,,,,,,,Solapur
2016-10-14,26.3,,,,,,,,,,,Aurangabad
2016-10-14,27.7,21.1,,,,,,,,,,Kolhapur
2016-10-14,29.1,22.4,33.2,,,329.0,36.0,,10.099,,,Mumbai
2016-10-14,23.9,17.0,35.0,,,,3.24,,,,,Nagpur
2016-10-14,25.9,20.6,,,,,,,,,,Pune
